5,1.946,1,letterj_step_5_120.pcd,37.116001,letterj_step_4_340.pcd,58.927399,709
6,18.143,7,letterj_step_6_340.pcd,16.106800,letterj_step_5_340.pcd,24.125601,918
5,11.82,6,letterj_step_5_340.pcd,40.411999,letterj_step_4_340.pcd,47.695301,951
6,1.989,1,letterj_step_6_340.pcd,38.428600,letterj_step_5_340.pcd,45.672100,952
5,1.919,1,letterj_step_5_340.pcd,32.584801,letterj_step_4_340.pcd,42.234001,902
6,43.156,22,letterj_step_6_340.pcd,31.300900,letterj_step_6_20.pcd,32.604500,1054
7,45.796,23,letterj_step_7_20.pcd,41.372601,letterj_step_7_160.pcd,47.310398,1183
1,3.687,2,letterj_step_1_240.pcd,37.414799,letterj_step_1_220.pcd,45.457001,322
2,18.544,10,letterj_step_2_220.pcd,35.985699,letterj_step_2_180.pcd,43.269402,562
3,3.741,2,letterj_step_3_120.pcd,32.986198,letterj_step_2_220.pcd,41.320301,568
2,1.861,1,letterj_step_2_320.pcd,38.511799,letterj_step_2_180.pcd,43.277199,557
3,3.735,2,letterj_step_3_120.pcd,31.401800,letterj_step_2_320.pcd,37.956600,569
2,1.872,1,letterj_step_2_320.pcd,32.539501,letterj_step_2_220.pcd,35.498699,554
3,1.816,1,letterj_step_3_120.pcd,21.073000,letterj_step_2_320.pcd,26.156601,558
2,1.921,1,letterj_step_2_320.pcd,31.263100,letterj_step_2_220.pcd,34.817402,561
3,16.784,9,letterj_step_3_180.pcd,9.265700,letterj_step_3_160.pcd,17.098200,586
4,50.027,25,letterj_step_4_340.pcd,34.362999,letterj_step_4_0.pcd,35.609299,632
5,62.898,33,letterj_step_5_340.pcd,20.904400,letterj_step_4_0.pcd,26.919701,844
6,15.955,8,letterj_step_6_340.pcd,27.677700,letterj_step_5_340.pcd,35.535999,915
7,49.479,25,letterj_step_7_20.pcd,26.030001,letterj_step_7_160.pcd,27.902100,1197
8,100.682,50,letterj_step_8_200.pcd,27.531500,letterj_step_7_340.pcd,39.441002,1447
