5,1.591,1,duck_step_5_200.pcd,22.935101,duck_step_5_180.pcd,26.998301,1376
5,13.275,8,duck_step_5_40.pcd,33.054298,duck_step_5_320.pcd,34.295101,1362
6,14.943,10,duck_step_6_180.pcd,40.720299,-,-,1394
5,267.015,167,duck_step_5_280.pcd,29.695200,duck_step_5_260.pcd,30.396900,1174
6,18.897,10,duck_step_6_280.pcd,22.162300,duck_step_6_160.pcd,29.673401,1162
1,32.675,24,duck_step_1_200.pcd,27.034901,duck_step_1_160.pcd,32.218700,629
2,23.171,17,duck_step_2_0.pcd,23.761999,duck_step_1_20.pcd,38.889500,898
3,21.125,15,duck_step_3_340.pcd,23.510300,duck_step_3_320.pcd,31.441799,960
4,15.345,11,duck_step_4_0.pcd,33.842800,duck_step_3_300.pcd,40.067200,1048
5,62.259,44,duck_step_5_20.pcd,24.712299,duck_step_5_0.pcd,26.965900,1436
6,126.062,80,duck_step_6_140.pcd,32.768600,duck_step_5_60.pcd,90.873398,1363
