1,3.325,1,letterj_step_1_240.pcd,22.364201,letterj_step_1_160.pcd,29.214100,371
2,21.855,7,letterj_step_2_340.pcd,41.496399,letterj_step_2_320.pcd,45.409599,578
3,11.641,4,letterj_step_3_180.pcd,3.271900,letterj_step_3_160.pcd,15.473700,794
4,14.674,5,letterj_step_4_160.pcd,7.972400,letterj_step_4_0.pcd,14.547600,895
5,23.605,8,letterj_step_5_0.pcd,13.161300,letterj_step_4_220.pcd,22.214899,992
6,12.201,4,letterj_step_6_20.pcd,22.869699,letterj_step_6_0.pcd,27.313499,1140
7,12.566,4,letterj_step_7_20.pcd,29.313101,letterj_step_7_160.pcd,33.273102,1299
8,3.254,1,letterj_step_8_40.pcd,23.192200,letterj_step_8_180.pcd,27.118900,1407
1,6.031,2,letterj_step_1_20.pcd,44.384899,letterj_step_1_120.pcd,46.995399,263
2,19.294,7,letterj_step_2_340.pcd,28.032200,letterj_step_2_320.pcd,28.917400,472
3,8.449,3,letterj_step_3_200.pcd,12.887600,letterj_step_3_180.pcd,13.679600,555
4,20.085,7,letterj_step_4_340.pcd,24.073200,letterj_step_3_160.pcd,37.255600,642
5,22.909,8,letterj_step_5_340.pcd,15.904600,letterj_step_4_340.pcd,21.864700,827
6,49.99,16,letterj_step_6_160.pcd,5.802200,letterj_step_6_140.pcd,7.594000,1035
7,15.013,5,letterj_step_7_0.pcd,15.501200,letterj_step_6_60.pcd,68.270798,1040
8,6.383,2,letterj_step_8_0.pcd,40.704899,letterj_step_7_340.pcd,97.267700,1375
1,16.104,2,letterj_step_1_240.pcd,40.054298,letterj_step_1_160.pcd,43.005001,308
2,12.824,4,letterj_step_2_340.pcd,39.866600,letterj_step_2_220.pcd,40.584499,518
3,9.625,3,letterj_step_3_180.pcd,33.549198,letterj_step_3_160.pcd,40.544300,722
4,39.598,11,letterj_step_4_160.pcd,3.558700,letterj_step_4_0.pcd,14.704100,862
5,16.806,5,letterj_step_5_0.pcd,36.340199,letterj_step_4_300.pcd,64.299698,875
6,109.263,24,letterj_step_6_20.pcd,20.646400,letterj_step_6_140.pcd,22.255600,1050
7,6.801,2,letterj_step_7_160.pcd,36.069401,letterj_step_6_40.pcd,49.919201,1219
8,11.212,3,letterj_step_8_40.pcd,20.278400,letterj_step_8_140.pcd,21.642700,1417
1,8.095,2,letterj_step_1_240.pcd,39.911098,letterj_step_1_220.pcd,47.378700,268
2,10.506,3,letterj_step_2_340.pcd,41.663898,letterj_step_2_320.pcd,44.618000,447
3,7.481,2,letterj_step_3_160.pcd,26.640200,letterj_step_3_140.pcd,37.486301,666
4,16.179,4,letterj_step_4_240.pcd,39.901100,letterj_step_4_220.pcd,42.975899,800
5,11.503,3,letterj_step_5_0.pcd,33.539101,letterj_step_4_240.pcd,38.835098,1067
6,13.23,3,letterj_step_6_340.pcd,16.229200,letterj_step_6_20.pcd,28.417999,1209
7,7.394,2,letterj_step_7_160.pcd,17.534800,letterj_step_6_160.pcd,45.949600,1243
8,83.927,22,letterj_step_8_200.pcd,18.265301,letterj_step_8_20.pcd,20.679501,1462
